QUESTION,ANSWER
"QUESTION6248) A 28-year-old man comes to the office because he would like to quit smoking cigarettes. He says, ""I cannot go more than a day without cigarettes because I get so anxious and irritable. I even wake up at night to smoke."" The patient began smoking cigarettes at age 12 years; he was smoking two packs of cigarettes daily by age 17 years, and he has not curtailed his use since that time. He does not drink alcoholic beverages or use illicit drugs. Medical history is remarkable for childhood febrile seizures. He takes no medications. Vital signs are normal. The patient is interested in using a nicotine patch and bupropion therapy because he says his friend found the treatments to be helpful. In combining these two therapies, this patient is at greatest risk for which of the following?
(A) Hypertension
(B) Heart arrhythmia
(C) Increased anxiety
(D) Polyuria
(E) Renal insufficiency
(F) Liver toxicity
(G) Hypoglycemia
(H) The patient is at no increased risk
(I) Seizures
(J) Respiratory distress",H
"QUESTION4377) Calculate the volume of O_2 necessary to burn 50 liters of CO completely. The balanced reaction is: 2CO + O_2 \rightarrow 2CO_2 Also, calculate the volume of CO_2 formed.
(A) O_2 volume is 75 liters and CO_2 volume is 150 liters
(B) O_2 volume is 50 liters and CO_2 volume is 75 liters
(C) O_2 volume is 25 liters and CO_2 volume is 100 liters
(D) O_2 volume is 50 liters and CO_2 volume is 100 liters
(E) O_2 volume is 12.5 liters and CO_2 volume is 50 liters
(F) O_2 volume is 100 liters and CO_2 volume is 200 liters
(G) O_2 volume is 25 liters and CO_2 volume is 25 liters
(H) O_2 volume is 50 liters and CO_2 volume is 25 liters
(I) O_2 volume is 50 liters and CO_2 volume is 50 liters
(J) O_2 volume is 25 liters and CO_2 volume is 50 liters",J
"QUESTION8412) Find the number of integers n, 1 ≤ n ≤ 25 such that n^2 + 3n + 2 is divisible by 6.
(A) 12
(B) 21
(C) 20
(D) 13
(E) 8
(F) 15
(G) 10
(H) 14
(I) 17
(J) 18",D
"QUESTION8596) Which of the following could NOT be the sides of an isosceles triangle?
(A) 5,5,5
(B) 2,2,3
(C) 6,10,10
(D) 4,12,12
(E) 2,2,4
(F) 5,5,11",E
"QUESTION3609) A 2-liter Dumas bulb contains n moles of nitrogen at 0.5atm pressure and at T°K. On addition of 0.01 moles of oxygen, it is necessary to cool the bulb to a temperature of 10°C in order to maintain the same pressure. Calculate n and T.
(A) n = 0.01, T = 283K
(B) n = 0.0332, T = 367K
(C) n = 0.0332, T = 330K
(D) n = 0.025, T = 350K
(E) n = 0.02, T = 310K
(F) n = 0.01, T = 310K
(G) n = 0.0332, T = 283K
(H) n = 0.04, T = 290K
(I) n = 0.05, T = 300K
(J) n = 0.0432, T = 283K",B
"QUESTION4186) Calculate the mass of water vapour present in a room of volume $400 \mathrm{m}^3$ that contains air at $27^{\circ} \mathrm{C}$ on a day when the relative humidity is 60 per cent.
(A)  6.2$\text{kg}$ 
(B) 8.4$\text{kg}$
(C) 9.8 kg
(D) 7.0$\text{kg}$
(E) 11.6 kg
(F) 3.9 kg
(G) 10.3 kg
(H) 5.6$\text{kg}$
(I) 12.4 kg
(J) 4.5 kg",A
"QUESTION8720) Find $(2^{20} + 2^{20} + 2^{20} +2^{21}) \div 2^{17}$.
(A) 80
(B) 20
(C) 40
(D) 70
(E) 60
(F) 50
(G) 30
(H) 0
(I) 100
(J) 10",C
"QUESTION1484) Donny threw a knife at Sally, intending to injure her severely. However, Donny missed Sally. Sally saw the knife just as it whizzed by her head, missing it by about one inch. As a result, Sally was very scared. Sally sued Donny for assault and battery. Which of the following is most correct?
(A) Donny will be liable for battery, but not assault.
(B) Donny will not be liable for either assault or battery because he did not actually hit Sally with the knife.
(C) Donny will be liable for assault, but not battery because he missed Sally with the knife.
(D) Donny will be liable for assault and for battery.
(E) Donny will not be liable for either assault or battery because this is only a criminal matter.
(F) Donny will not be liable for either assault or battery because Sally was not physically harmed.
(G) Donny will be liable for assault and battery because he intended to cause harm.
(H) Donny will be liable for both assault and battery because Sally was terrified.
(I) Donny will be liable for battery, but not assault because Sally was able to dodge the knife.
(J) Donny will be liable for assault, but not battery.",J
"QUESTION3647) Evaluate the series
$$
S=\sum_{n=0}^{\infty} \frac{1}{3^n}
$$
(A) 2 / 3
(B) 1 / 2
(C) 1 / 3
(D) 3
(E) 7 / 4
(F) 4 / 3
(G) 5 / 3
(H) 2
(I) 5 / 2
(J)  3 / 2",J
"QUESTION12035) A line amplifier of bandwidth 22 kHz has an input source resistanceof 750\Omega at a standard noise temperature of 290°K.If the input and outputimpedencesof the amplifier are750\Omega each, determine the effective input source noise power, expressed indbm.
(A) - 122.81 dbm
(B) - 132.45 dbm
(C) - 120.75dbm
(D) - 124.53dbm
(E) - 118.99 dbm
(F) - 130.22dbm
(G) - 126.38 dbm
(H) - 134.57 dbm
(I) - 115.67 dbm
(J) - 128.67dbm",D
"QUESTION7835) The region bounded by the x-axis and the function f(x) = x/(1 + x^3) is rotated about the x-axis. What is the volume of the solid generated?
(A) 4π
(B) 3π
(C) 5π/2
(D) 6π
(E) π/3
(F) 2π
(G) π/2
(H) π/4
(I) 3π/2
(J) π",E
"QUESTION11250) Whether someone is hypocritical regarding her claims is...
(A) Irrelevant to the truth of the claims
(B) Only relevant if the person is a public figure
(C) Only valid if the person is conscious of their hypocrisy
(D) A sign that the person is untrustworthy
(E) Direct evidence of the person's lying tendencies
(F) Evidence that the claims are false
(G) Relevant only in philosophical discussions
(H) A proof that the person lacks integrity
(I) Irrelevant to her character
(J) Relevant only in court",A
"QUESTION3437) Which of these is the smallest unit that natural selection can change?
(A) an individual's phenotype
(B) an individual's genotype
(C) a population's phenotype
(D) a species' genome
(E) a species' genotype
(F) a species' gene frequency
(G) a cell's gene frequency
(H) an individual's genome
(I) a population's gene frequency
(J) a population's genotype",I
"QUESTION3829) Assume that all gases are perfect and that data refer to 298.15 K unless otherwise stated. Calculate the Carnot efficiency of a modern steam turbine that operates with steam at $300^{\circ} \mathrm{C}$ and discharges at $80^{\circ} \mathrm{C}$.
(A) 0.33
(B) 0.25
(C) 0.45
(D) 0.60
(E) 0.55
(F) 0.40
(G) 0.42
(H)  0.38
(I) 0.28
(J) 0.50",H
"QUESTION1458) In 1973, a woman was the actual and record owner of 20 acres of certain undeveloped timberland. In September 1973, the woman mortgaged the 20 acres of timberland to the bank by a mortgage deed (in the traditional form of a conveyance in fee simple subject to a condition subsequent), which was not recorded until January 1974. The mortgage deed contained the following clause immediately after the legal description of the 20 acres of timberland:""Together with all the real property now owned by (the woman) or which shall be owned by (the woman) during the continuance of the indebtedness secured by this mortgage. "" This mortgage was given, as the recorded instrument revealed, to secure a note for $100,000 repayable over a 40-year term. In March 2004, the woman, using money loaned by a finance company, purchased a 50-acre mountainous estate situated outside of a major city. This deed was recorded immediately. In April 2004, the woman executed and delivered to the finance company a mortgage to secure its loan. This mortgage was promptly and duly recorded. The finance company had no actual notice of the prior mortgage to the bank. In February 2007, the woman defaulted on both mortgages. The bank then initiated foreclosure proceedings against the woman and the finance company as joint defendants. In its foreclosure action, the bank averred that its mortgage was a first mortgage on both the 20 acres of timberland and the 50-acre estate. The finance company filed a cross-complaint, alleging that its mortgage was a first mortgage on the 50-acre estate and praying for foreclosure on that parcel of property. In order to decide this case in favor of the bank, the court does not need to resolve which of the following issues?
(A) Whether the bank's mortgage deed was legally recorded.
(B) Whether the finance company is charged with record notice of the bank's mortgage.
(C) Whether the finance company can rely on the doctrine of implied purchase money liens.
(D) Whether the finance company's mortgage is a purchase money mortgage.
(E) Whether the quoted clause in the mortgage instrument to the 20 acres of timberland covers the 50-acre estate.
(F) Whether the woman's default on both mortgages is legally valid.
(G) Whether the woman's purchase of the 50-acre estate was legally valid.
(H) Whether the bank's foreclosure proceedings were initiated in a timely manner.
(I) Whether the finance company had actual knowledge of the woman's mortgage with the bank.",C
"QUESTION9203) A 1-kg object is released from rest at the top of a rough-surfaced incline. The object slides without rotating to the bottom of the incline. The object’s kinetic energy at the bottom must be
(A) Equal to the block’s gravitational potential energy when it was released, because total mechanical energy must be conserved.
(B) Equal to zero, because the object loses all its energy due to the roughness of the incline.
(C) Less than the block’s gravitational potential energy when it was released, because the work done by the friction force must be greater than the block’s gain in kinetic energy.
(D) Greater than the block’s gravitational potential energy when it was released, because the object gains energy from the friction on the rough incline.
(E) Greater than the block’s gravitational potential energy when it was released, because the kinetic energy increases as the object slides down the incline.
(F) Less than the block’s gravitational potential energy when it was released, because the gravitational potential energy was converted both to thermal energy and to kinetic energy.
(G) Equal to the block’s gravitational potential energy when it was released, because the object does not lose any energy while sliding down.
(H) Less than the block’s gravitational potential energy when it was released, because the object loses energy due to the air resistance.
(I) More than the block’s gravitational potential energy when it was released, because the object gains speed while sliding down.
(J) Equal to the block’s gravitational potential energy when it was released, because the gain in kinetic energy compensates for the mechanical energy lost to thermal energy on the rough incline.",F
